compound_id,label
DEC_02975,decoy
DEC_02976,decoy
DEC_02977,decoy
DEC_02978,decoy
DEC_02979,decoy
DEC_02980,decoy
DEC_02981,decoy
DEC_02982,decoy
DEC_02983,decoy
DEC_02984,decoy
DEC_02985,decoy
DEC_02986,decoy
DEC_02987,decoy
DEC_02988,decoy
DEC_02989,decoy
DEC_02990,decoy
DEC_02991,decoy
DEC_02992,decoy
DEC_02993,decoy
DEC_02994,decoy
DEC_02995,decoy
DEC_02996,decoy
DEC_02997,decoy
DEC_02998,decoy
DEC_02999,decoy
DEC_03000,decoy
DEC_03001,decoy
DEC_03002,decoy
DEC_03003,decoy
DEC_03004,decoy
DEC_03005,decoy
DEC_03006,decoy
DEC_03007,decoy
DEC_03008,decoy
DEC_03009,decoy
DEC_03010,decoy
DEC_03011,decoy
DEC_03012,decoy
DEC_03013,decoy
DEC_03014,decoy
DEC_03015,decoy
DEC_03016,decoy
DEC_03017,decoy
DEC_03018,decoy
DEC_03019,decoy
DEC_03020,decoy
DEC_03021,decoy
DEC_03022,decoy
DEC_03023,decoy
DEC_03024,decoy
DEC_03025,decoy
DEC_03026,decoy
DEC_03027,decoy
DEC_03028,decoy
DEC_03029,decoy
DEC_03030,decoy
DEC_03031,decoy
DEC_03032,decoy
DEC_03033,decoy
DEC_03034,decoy
DEC_03035,decoy
DEC_03036,decoy
DEC_03037,decoy
DEC_03038,decoy
DEC_03039,decoy
DEC_03040,decoy
DEC_03041,decoy
DEC_03042,decoy
DEC_03043,decoy
DEC_03044,decoy
DEC_03045,decoy
DEC_03046,decoy
DEC_03047,decoy
DEC_03048,decoy
DEC_03049,decoy
DEC_03050,decoy
DEC_03051,decoy
DEC_03052,decoy
DEC_03053,decoy
DEC_03054,decoy
DEC_03055,decoy
DEC_03056,decoy
DEC_03057,decoy
DEC_03058,decoy
DEC_03059,decoy
DEC_03060,decoy
DEC_03061,decoy
DEC_03062,decoy
DEC_03063,decoy
DEC_03064,decoy
DEC_03065,decoy
DEC_03066,decoy
DEC_03067,decoy
DEC_03068,decoy
DEC_03069,decoy
DEC_03070,decoy
DEC_03071,decoy
DEC_03072,decoy
DEC_03073,decoy
DEC_03074,decoy
DEC_03075,decoy
DEC_03076,decoy
DEC_03077,decoy
DEC_03078,decoy
DEC_03079,decoy
DEC_03080,decoy
DEC_03081,decoy
DEC_03082,decoy
DEC_03083,decoy
DEC_03084,decoy
DEC_03085,decoy
DEC_03086,decoy
DEC_03087,decoy
DEC_03088,decoy
DEC_03089,decoy
DEC_03090,decoy
DEC_03091,decoy
DEC_03092,decoy
DEC_03093,decoy
DEC_03094,decoy
DEC_03095,decoy
DEC_03096,decoy
DEC_03097,decoy
DEC_03098,decoy
DEC_03099,decoy
DEC_03100,decoy
DEC_03101,decoy
DEC_03102,decoy
DEC_03103,decoy
DEC_03104,decoy
DEC_03105,decoy
DEC_03106,decoy
DEC_03107,decoy
DEC_03108,decoy
DEC_03109,decoy
DEC_03110,decoy
DEC_03111,decoy
DEC_03112,decoy
DEC_03113,decoy
DEC_03114,decoy
DEC_03115,decoy
DEC_03116,decoy
DEC_03117,decoy
DEC_03118,decoy
DEC_03119,decoy
DEC_03120,decoy
DEC_03121,decoy
DEC_03122,decoy
DEC_03123,decoy
DEC_03124,decoy
DEC_03125,decoy
DEC_03126,decoy
DEC_03127,decoy
DEC_03128,decoy
DEC_03129,decoy
DEC_03130,decoy
DEC_03131,decoy
DEC_03132,decoy
DEC_03133,decoy
DEC_03134,decoy
DEC_03135,decoy
DEC_03136,decoy
DEC_03137,decoy
DEC_03138,decoy
DEC_03139,decoy
DEC_03140,decoy
DEC_03141,decoy
DEC_03142,decoy
DEC_03143,decoy
DEC_03144,decoy
DEC_03145,decoy
DEC_03146,decoy
DEC_03147,decoy
DEC_03148,decoy
DEC_03149,decoy
DEC_03150,decoy
DEC_03151,decoy
DEC_03152,decoy
DEC_03153,decoy
DEC_03154,decoy
DEC_03155,decoy
DEC_03156,decoy
DEC_03157,decoy
DEC_03158,decoy
DEC_03159,decoy
DEC_03160,decoy
DEC_03161,decoy
DEC_03162,decoy
DEC_03163,decoy
DEC_03164,decoy
DEC_03165,decoy
DEC_03166,decoy
DEC_03167,decoy
DEC_03168,decoy
DEC_03169,decoy
DEC_03170,decoy
DEC_03171,decoy
DEC_03172,decoy
DEC_03173,decoy
DEC_03174,decoy
DEC_03175,decoy
DEC_03176,decoy
DEC_03177,decoy
DEC_03178,decoy
DEC_03179,decoy
DEC_03180,decoy
DEC_03181,decoy
DEC_03182,decoy
DEC_03183,decoy
DEC_03184,decoy
DEC_03185,decoy
DEC_03186,decoy
DEC_03187,decoy
DEC_03188,decoy
DEC_03189,decoy
DEC_03190,decoy
DEC_03191,decoy
DEC_03192,decoy
DEC_03193,decoy
DEC_03194,decoy
DEC_03195,decoy
DEC_03196,decoy
DEC_03197,decoy
DEC_03198,decoy
DEC_03199,decoy
DEC_03200,decoy
DEC_03201,decoy
DEC_03202,decoy
DEC_03203,decoy
DEC_03204,decoy
DEC_03205,decoy
DEC_03206,decoy
DEC_03207,decoy
DEC_03208,decoy
DEC_03209,decoy
DEC_03210,decoy
DEC_03211,decoy
DEC_03212,decoy
DEC_03213,decoy
DEC_03214,decoy
DEC_03215,decoy
DEC_03216,decoy
DEC_03217,decoy
DEC_03218,decoy
DEC_03219,decoy
DEC_03220,decoy
DEC_03221,decoy
DEC_03222,decoy
DEC_03223,decoy
DEC_03224,decoy
DEC_03225,decoy
DEC_03226,decoy
DEC_03227,decoy
DEC_03228,decoy
DEC_03229,decoy
DEC_03230,decoy
DEC_03231,decoy
DEC_03232,decoy
DEC_03233,decoy
DEC_03234,decoy
DEC_03235,decoy
DEC_03236,decoy
DEC_03237,decoy
DEC_03238,decoy
DEC_03239,decoy
DEC_03240,decoy
DEC_03241,decoy
DEC_03242,decoy
DEC_03243,decoy
DEC_03244,decoy
DEC_03245,decoy
DEC_03246,decoy
DEC_03247,decoy
DEC_03248,decoy
DEC_03249,decoy
DEC_03250,decoy
DEC_03251,decoy
DEC_03252,decoy
DEC_03253,decoy
DEC_03254,decoy
DEC_03255,decoy
DEC_03256,decoy
DEC_03257,decoy
DEC_03258,decoy
DEC_03259,decoy
DEC_03260,decoy
DEC_03261,decoy
DEC_03262,decoy
DEC_03263,decoy
DEC_03264,decoy
DEC_03265,decoy
DEC_03266,decoy
DEC_03267,decoy
DEC_03268,decoy
DEC_03269,decoy
DEC_03270,decoy
DEC_03271,decoy
DEC_03272,decoy
DEC_03273,decoy
DEC_03274,decoy
DEC_03275,decoy
DEC_03276,decoy
DEC_03277,decoy
DEC_03278,decoy
DEC_03279,decoy
DEC_03280,decoy
DEC_03281,decoy
DEC_03282,decoy
DEC_03283,decoy
DEC_03284,decoy
DEC_03285,decoy
DEC_03286,decoy
DEC_03287,decoy
DEC_03288,decoy
DEC_03289,decoy
DEC_03290,decoy
DEC_03291,decoy
DEC_03292,decoy
DEC_03293,decoy
DEC_03294,decoy
DEC_03295,decoy
DEC_03296,decoy
DEC_03297,decoy
DEC_03298,decoy
DEC_03299,decoy
DEC_03300,decoy
DEC_03301,decoy
DEC_03302,decoy
DEC_03303,decoy
DEC_03304,decoy
DEC_03305,decoy
DEC_03306,decoy
DEC_03307,decoy
DEC_03308,decoy
DEC_03309,decoy
DEC_03310,decoy
DEC_03311,decoy
DEC_03312,decoy
DEC_03313,decoy
DEC_03314,decoy
DEC_03315,decoy
DEC_03316,decoy
DEC_03317,decoy
DEC_03318,decoy
DEC_03319,decoy
DEC_03320,decoy
DEC_03321,decoy
DEC_03322,decoy
DEC_03323,decoy
DEC_03324,decoy
DEC_03325,decoy
DEC_03326,decoy
DEC_03327,decoy
DEC_03328,decoy
DEC_03329,decoy
DEC_03330,decoy
DEC_03331,decoy
DEC_03332,decoy
DEC_03333,decoy
DEC_03334,decoy
DEC_03335,decoy
DEC_03336,decoy
DEC_03337,decoy
DEC_03338,decoy
DEC_03339,decoy
DEC_03340,decoy
DEC_03341,decoy
DEC_03342,decoy
DEC_03343,decoy
DEC_03344,decoy
DEC_03345,decoy
DEC_03346,decoy
DEC_03347,decoy
DEC_03348,decoy
DEC_03349,decoy
DEC_03350,decoy
DEC_03351,decoy
DEC_03352,decoy
DEC_03353,decoy
DEC_03354,decoy
DEC_03355,decoy
DEC_03356,decoy
DEC_03357,decoy
DEC_03358,decoy
DEC_03359,decoy
DEC_03360,decoy
DEC_03361,decoy
DEC_03362,decoy
DEC_03363,decoy
DEC_03364,decoy
DEC_03365,decoy
DEC_03366,decoy
DEC_03367,decoy
DEC_03368,decoy
DEC_03369,decoy
DEC_03370,decoy
DEC_03371,decoy
DEC_03372,decoy
DEC_03373,decoy
DEC_03374,decoy
DEC_03375,decoy
DEC_03376,decoy
DEC_03377,decoy
DEC_03378,decoy
DEC_03379,decoy
DEC_03380,decoy
DEC_03381,decoy
DEC_03382,decoy
DEC_03383,decoy
DEC_03384,decoy
DEC_03385,decoy
DEC_03386,decoy
DEC_03387,decoy
DEC_03388,decoy
DEC_03389,decoy
DEC_03390,decoy
DEC_03391,decoy
DEC_03392,decoy
DEC_03393,decoy
DEC_03394,decoy
DEC_03395,decoy
DEC_03396,decoy
DEC_03397,decoy
DEC_03398,decoy
DEC_03399,decoy
DEC_03400,decoy
DEC_03401,decoy
DEC_03402,decoy
DEC_03403,decoy
DEC_03404,decoy
DEC_03405,decoy
DEC_03406,decoy
DEC_03407,decoy
DEC_03408,decoy
DEC_03409,decoy
DEC_03410,decoy
DEC_03411,decoy
DEC_03412,decoy
DEC_03413,decoy
DEC_03414,decoy
DEC_03415,decoy
DEC_03416,decoy
DEC_03417,decoy
DEC_03418,decoy
DEC_03419,decoy
DEC_03420,decoy
DEC_03421,decoy
DEC_03422,decoy
DEC_03423,decoy
DEC_03424,decoy
DEC_03425,decoy
DEC_03426,decoy
DEC_03427,decoy
DEC_03428,decoy
DEC_03429,decoy
DEC_03430,decoy
DEC_03431,decoy
DEC_03432,decoy
DEC_03433,decoy
DEC_03434,decoy
DEC_03435,decoy
DEC_03436,decoy
DEC_03437,decoy
DEC_03438,decoy
DEC_03439,decoy
DEC_03440,decoy
DEC_03441,decoy
DEC_03442,decoy
DEC_03443,decoy
DEC_03444,decoy
DEC_03445,decoy
DEC_03446,decoy
DEC_03447,decoy
DEC_03448,decoy
DEC_03449,decoy
DEC_03450,decoy
DEC_03451,decoy
DEC_03452,decoy
DEC_03453,decoy
DEC_03454,decoy
DEC_03455,decoy
DEC_03456,decoy
DEC_03457,decoy
DEC_03458,decoy
DEC_03459,decoy
DEC_03460,decoy
DEC_03461,decoy
DEC_03462,decoy
DEC_03463,decoy
DEC_03464,decoy
DEC_03465,decoy
DEC_03466,decoy
DEC_03467,decoy
DEC_03468,decoy
DEC_03469,decoy
DEC_03470,decoy
DEC_03471,decoy
DEC_03472,decoy
DEC_03473,decoy
DEC_03474,decoy
DEC_03475,decoy
DEC_03476,decoy
DEC_03477,decoy
DEC_03478,decoy
DEC_03479,decoy
DEC_03480,decoy
DEC_03481,decoy
DEC_03482,decoy
DEC_03483,decoy
DEC_03484,decoy
DEC_03485,decoy
DEC_03486,decoy
DEC_03487,decoy
DEC_03488,decoy
DEC_03489,decoy
DEC_03490,decoy
DEC_03491,decoy
DEC_03492,decoy
DEC_03493,decoy
DEC_03494,decoy
DEC_03495,decoy
DEC_03496,decoy
DEC_03497,decoy
DEC_03498,decoy
DEC_03499,decoy
DEC_03500,decoy
DEC_03501,decoy
DEC_03502,decoy
DEC_03503,decoy
DEC_03504,decoy
DEC_03505,decoy
DEC_03506,decoy
DEC_03507,decoy
DEC_03508,decoy
DEC_03509,decoy
DEC_03510,decoy
DEC_03511,decoy
DEC_03512,decoy
DEC_03513,decoy
DEC_03514,decoy
DEC_03515,decoy
DEC_03516,decoy
DEC_03517,decoy
DEC_03518,decoy
DEC_03519,decoy
DEC_03520,decoy
DEC_03521,decoy
DEC_03522,decoy
DEC_03523,decoy
DEC_03524,decoy
DEC_03525,decoy
DEC_03526,decoy
DEC_03527,decoy
DEC_03528,decoy
DEC_03529,decoy
DEC_03530,decoy
DEC_03531,decoy
DEC_03532,decoy
DEC_03533,decoy
DEC_03534,decoy
DEC_03535,decoy
DEC_03536,decoy
DEC_03537,decoy
DEC_03538,decoy
DEC_03539,decoy
DEC_03540,decoy
DEC_03541,decoy
DEC_03542,decoy
DEC_03543,decoy
DEC_03544,decoy
DEC_03545,decoy
DEC_03546,decoy
DEC_03547,decoy
DEC_03548,decoy
DEC_03549,decoy
DEC_03550,decoy
DEC_03551,decoy
DEC_03552,decoy
DEC_03553,decoy
DEC_03554,decoy
DEC_03555,decoy
DEC_03556,decoy
DEC_03557,decoy
DEC_03558,decoy
DEC_03559,decoy
DEC_03560,decoy
DEC_03561,decoy
DEC_03562,decoy
DEC_03563,decoy
DEC_03564,decoy
DEC_03565,decoy
DEC_03566,decoy
DEC_03567,decoy
DEC_03568,decoy
DEC_03569,decoy
DEC_03570,decoy
DEC_03571,decoy
DEC_03572,decoy
DEC_03573,decoy
DEC_03574,decoy
DEC_03575,decoy
DEC_03576,decoy
DEC_03577,decoy
DEC_03578,decoy
DEC_03579,decoy
DEC_03580,decoy
DEC_03581,decoy
DEC_03582,decoy
DEC_03583,decoy
DEC_03584,decoy
DEC_03585,decoy
DEC_03586,decoy
DEC_03587,decoy
DEC_03588,decoy
DEC_03589,decoy
DEC_03590,decoy
DEC_03591,decoy
DEC_03592,decoy
DEC_03593,decoy
DEC_03594,decoy
DEC_03595,decoy
DEC_03596,decoy
DEC_03597,decoy
DEC_03598,decoy
DEC_03599,decoy
DEC_03600,decoy
DEC_03601,decoy
DEC_03602,decoy
DEC_03603,decoy
DEC_03604,decoy
DEC_03605,decoy
DEC_03606,decoy
DEC_03607,decoy
DEC_03608,decoy
DEC_03609,decoy
DEC_03610,decoy
DEC_03611,decoy
DEC_03612,decoy
DEC_03613,decoy
DEC_03614,decoy
DEC_03615,decoy
DEC_03616,decoy
DEC_03617,decoy
DEC_03618,decoy
DEC_03619,decoy
DEC_03620,decoy
DEC_03621,decoy
DEC_03622,decoy
DEC_03623,decoy
DEC_03624,decoy
DEC_03625,decoy
DEC_03626,decoy
DEC_03627,decoy
DEC_03628,decoy
DEC_03629,decoy
DEC_03630,decoy
DEC_03631,decoy
DEC_03632,decoy
DEC_03633,decoy
DEC_03634,decoy
DEC_03635,decoy
DEC_03636,decoy
DEC_03637,decoy
DEC_03638,decoy
DEC_03639,decoy
DEC_03640,decoy
DEC_03641,decoy
DEC_03642,decoy
DEC_03643,decoy
DEC_03644,decoy
DEC_03645,decoy
DEC_03646,decoy
DEC_03647,decoy
DEC_03648,decoy
DEC_03649,decoy
DEC_03650,decoy
DEC_03651,decoy
DEC_03652,decoy
DEC_03653,decoy
DEC_03654,decoy
DEC_03655,decoy
DEC_03656,decoy
DEC_03657,decoy
DEC_03658,decoy
DEC_03659,decoy
DEC_03660,decoy
DEC_03661,decoy
DEC_03662,decoy
DEC_03663,decoy
DEC_03664,decoy
DEC_03665,decoy
DEC_03666,decoy
DEC_03667,decoy
DEC_03668,decoy
DEC_03669,decoy
DEC_03670,decoy
DEC_03671,decoy
DEC_03672,decoy
DEC_03673,decoy
DEC_03674,decoy
DEC_03675,decoy
DEC_03676,decoy
DEC_03677,decoy
DEC_03678,decoy
DEC_03679,decoy
DEC_03680,decoy
DEC_03681,decoy
DEC_03682,decoy
DEC_03683,decoy
DEC_03684,decoy
DEC_03685,decoy
DEC_03686,decoy
DEC_03687,decoy
DEC_03688,decoy
DEC_03689,decoy
DEC_03690,decoy
DEC_03691,decoy
DEC_03692,decoy
DEC_03693,decoy
DEC_03694,decoy
DEC_03695,decoy
DEC_03696,decoy
DEC_03697,decoy
DEC_03698,decoy
DEC_03699,decoy
DEC_03700,decoy
DEC_03701,decoy
DEC_03702,decoy
DEC_03703,decoy
DEC_03704,decoy
DEC_03705,decoy
DEC_03706,decoy
DEC_03707,decoy
DEC_03708,decoy
DEC_03709,decoy
DEC_03710,decoy
DEC_03711,decoy
DEC_03712,decoy
DEC_03713,decoy
DEC_03714,decoy
DEC_03715,decoy
DEC_03716,decoy
DEC_03717,decoy
DEC_03718,decoy
DEC_03719,decoy
DEC_03720,decoy
DEC_03721,decoy
DEC_03722,decoy
DEC_03723,decoy
DEC_03724,decoy
DEC_03725,decoy
DEC_03726,decoy
DEC_03727,decoy
DEC_03728,decoy
DEC_03729,decoy
DEC_03730,decoy
DEC_03731,decoy
DEC_03732,decoy
DEC_03733,decoy
DEC_03734,decoy
DEC_03735,decoy
DEC_03736,decoy
DEC_03737,decoy
DEC_03738,decoy
DEC_03739,decoy
DEC_03740,decoy
DEC_03741,decoy
DEC_03742,decoy
DEC_03743,decoy
DEC_03744,decoy
DEC_03745,decoy
DEC_03746,decoy
DEC_03747,decoy
DEC_03748,decoy
DEC_03749,decoy
DEC_03750,decoy
DEC_03751,decoy
DEC_03752,decoy
DEC_03753,decoy
DEC_03754,decoy
DEC_03755,decoy
DEC_03756,decoy
DEC_03757,decoy
DEC_03758,decoy
DEC_03759,decoy
DEC_03760,decoy
DEC_03761,decoy
DEC_03762,decoy
DEC_03763,decoy
DEC_03764,decoy
DEC_03765,decoy
DEC_03766,decoy
DEC_03767,decoy
DEC_03768,decoy
DEC_03769,decoy
DEC_03770,decoy
DEC_03771,decoy
DEC_03772,decoy
DEC_03773,decoy
DEC_03774,decoy
DEC_03775,decoy
DEC_03776,decoy
DEC_03777,decoy
DEC_03778,decoy
DEC_03779,decoy
DEC_03780,decoy
DEC_03781,decoy
DEC_03782,decoy
DEC_03783,decoy
DEC_03784,decoy
DEC_03785,decoy
DEC_03786,decoy
DEC_03787,decoy
DEC_03788,decoy
DEC_03789,decoy
DEC_03790,decoy
DEC_03791,decoy
DEC_03792,decoy
DEC_03793,decoy
DEC_03794,decoy
DEC_03795,decoy
DEC_03796,decoy
DEC_03797,decoy
DEC_03798,decoy
DEC_03799,decoy
DEC_03800,decoy
DEC_03801,decoy
DEC_03802,decoy
DEC_03803,decoy
DEC_03804,decoy
DEC_03805,decoy
DEC_03806,decoy
DEC_03807,decoy
DEC_03808,decoy
DEC_03809,decoy
DEC_03810,decoy
DEC_03811,decoy
DEC_03812,decoy
DEC_03813,decoy
DEC_03814,decoy
DEC_03815,decoy
DEC_03816,decoy
DEC_03817,decoy
DEC_03818,decoy
DEC_03819,decoy
DEC_03820,decoy
DEC_03821,decoy
DEC_03822,decoy
DEC_03823,decoy
DEC_03824,decoy
DEC_03825,decoy
DEC_03826,decoy
DEC_03827,decoy
DEC_03828,decoy
DEC_03829,decoy
DEC_03830,decoy
DEC_03831,decoy
DEC_03832,decoy
DEC_03833,decoy
DEC_03834,decoy
DEC_03835,decoy
DEC_03836,decoy
DEC_03837,decoy
DEC_03838,decoy
DEC_03839,decoy
DEC_03840,decoy
DEC_03841,decoy
DEC_03842,decoy
DEC_03843,decoy
DEC_03844,decoy
DEC_03845,decoy
DEC_03846,decoy
DEC_03847,decoy
DEC_03848,decoy
DEC_03849,decoy
DEC_03850,decoy
DEC_03851,decoy
DEC_03852,decoy
DEC_03853,decoy
DEC_03854,decoy
DEC_03855,decoy
DEC_03856,decoy
DEC_03857,decoy
DEC_03858,decoy
DEC_03859,decoy
DEC_03860,decoy
DEC_03861,decoy
DEC_03862,decoy
DEC_03863,decoy
DEC_03864,decoy
DEC_03865,decoy
DEC_03866,decoy
DEC_03867,decoy
DEC_03868,decoy
DEC_03869,decoy
DEC_03870,decoy
DEC_03871,decoy
DEC_03872,decoy
DEC_03873,decoy
DEC_03874,decoy
DEC_03875,decoy
DEC_03876,decoy
DEC_03877,decoy
DEC_03878,decoy
DEC_03879,decoy
DEC_03880,decoy
DEC_03881,decoy
DEC_03882,decoy
DEC_03883,decoy
DEC_03884,decoy
DEC_03885,decoy
DEC_03886,decoy
DEC_03887,decoy
DEC_03888,decoy
DEC_03889,decoy
DEC_03890,decoy
DEC_03891,decoy
DEC_03892,decoy
DEC_03893,decoy
DEC_03894,decoy
DEC_03895,decoy
DEC_03896,decoy
DEC_03897,decoy
DEC_03898,decoy
DEC_03899,decoy
DEC_03900,decoy
DEC_03901,decoy
DEC_03902,decoy
DEC_03903,decoy
DEC_03904,decoy
DEC_03905,decoy
DEC_03906,decoy
DEC_03907,decoy
DEC_03908,decoy
DEC_03909,decoy
DEC_03910,decoy
DEC_03911,decoy
DEC_03912,decoy
DEC_03913,decoy
DEC_03914,decoy
DEC_03915,decoy
DEC_03916,decoy
DEC_03917,decoy
DEC_03918,decoy
DEC_03919,decoy
DEC_03920,decoy
DEC_03921,decoy
DEC_03922,decoy
DEC_03923,decoy
DEC_03924,decoy
DEC_03925,decoy
DEC_03926,decoy
DEC_03927,decoy
DEC_03928,decoy
DEC_03929,decoy
DEC_03930,decoy
DEC_03931,decoy
DEC_03932,decoy
DEC_03933,decoy
DEC_03934,decoy
DEC_03935,decoy
DEC_03936,decoy
DEC_03937,decoy
DEC_03938,decoy
DEC_03939,decoy
DEC_03940,decoy
DEC_03941,decoy
DEC_03942,decoy
DEC_03943,decoy
DEC_03944,decoy
DEC_03945,decoy
DEC_03946,decoy
DEC_03947,decoy
DEC_03948,decoy
DEC_03949,decoy
DEC_03950,decoy
DEC_03951,decoy
DEC_03952,decoy
DEC_03953,decoy
DEC_03954,decoy
DEC_03955,decoy
DEC_03956,decoy
DEC_03957,decoy
DEC_03958,decoy
DEC_03959,decoy
DEC_03960,decoy
DEC_03961,decoy
DEC_03962,decoy
DEC_03963,decoy
DEC_03964,decoy
DEC_03965,decoy
DEC_03966,decoy
DEC_03967,decoy
DEC_03968,decoy
DEC_03969,decoy
DEC_03970,decoy
DEC_03971,decoy
DEC_03972,decoy
DEC_03973,decoy
DEC_03974,decoy
DEC_03975,decoy
DEC_03976,decoy
DEC_03977,decoy
DEC_03978,decoy
DEC_03979,decoy
DEC_03980,decoy
DEC_03981,decoy
DEC_03982,decoy
DEC_03983,decoy
DEC_03984,decoy
DEC_03985,decoy
DEC_03986,decoy
DEC_03987,decoy
DEC_03988,decoy
DEC_03989,decoy
DEC_03990,decoy
DEC_03991,decoy
DEC_03992,decoy
DEC_03993,decoy
DEC_03994,decoy
DEC_03995,decoy
DEC_03996,decoy
DEC_03997,decoy
DEC_03998,decoy
DEC_03999,decoy
DEC_04000,decoy
DEC_04001,decoy
DEC_04002,decoy
DEC_04003,decoy
DEC_04004,decoy
DEC_04005,decoy
DEC_04006,decoy
DEC_04007,decoy
DEC_04008,decoy
DEC_04009,decoy
DEC_04010,decoy
DEC_04011,decoy
DEC_04012,decoy
DEC_04013,decoy
DEC_04014,decoy
DEC_04015,decoy
DEC_04016,decoy
DEC_04017,decoy
DEC_04018,decoy
DEC_04019,decoy
DEC_04020,decoy
DEC_04021,decoy
DEC_04022,decoy
DEC_04023,decoy
DEC_04024,decoy
DEC_04025,decoy
DEC_04026,decoy
DEC_04027,decoy
DEC_04028,decoy
DEC_04029,decoy
DEC_04030,decoy
DEC_04031,decoy
DEC_04032,decoy
DEC_04033,decoy
DEC_04034,decoy
DEC_04035,decoy
DEC_04036,decoy
DEC_04037,decoy
DEC_04038,decoy
DEC_04039,decoy
DEC_04040,decoy
DEC_04041,decoy
DEC_04042,decoy
DEC_04043,decoy
DEC_04044,decoy
DEC_04045,decoy
DEC_04046,decoy
DEC_04047,decoy
DEC_04048,decoy
DEC_04049,decoy
DEC_04050,decoy
DEC_04051,decoy
DEC_04052,decoy
DEC_04053,decoy
DEC_04054,decoy
DEC_04055,decoy
DEC_04056,decoy
DEC_04057,decoy
DEC_04058,decoy
DEC_04059,decoy
DEC_04060,decoy
DEC_04061,decoy
DEC_04062,decoy
DEC_04063,decoy
DEC_04064,decoy
DEC_04065,decoy
DEC_04066,decoy
DEC_04067,decoy
DEC_04068,decoy
DEC_04069,decoy
DEC_04070,decoy
DEC_04071,decoy
DEC_04072,decoy
DEC_04073,decoy
DEC_04074,decoy
DEC_04075,decoy
DEC_04076,decoy
DEC_04077,decoy
DEC_04078,decoy
DEC_04079,decoy
DEC_04080,decoy
DEC_04081,decoy
DEC_04082,decoy
DEC_04083,decoy
DEC_04084,decoy
DEC_04085,decoy
DEC_04086,decoy
DEC_04087,decoy
DEC_04088,decoy
DEC_04089,decoy
DEC_04090,decoy
DEC_04091,decoy
DEC_04092,decoy
DEC_04093,decoy
DEC_04094,decoy
DEC_04095,decoy
DEC_04096,decoy
DEC_04097,decoy
DEC_04098,decoy
DEC_04099,decoy
DEC_04100,decoy
DEC_04101,decoy
DEC_04102,decoy
DEC_04103,decoy
DEC_04104,decoy
DEC_04105,decoy
DEC_04106,decoy
DEC_04107,decoy
DEC_04108,decoy
DEC_04109,decoy
DEC_04110,decoy
DEC_04111,decoy
DEC_04112,decoy
DEC_04113,decoy
DEC_04114,decoy
DEC_04115,decoy
DEC_04116,decoy
DEC_04117,decoy
DEC_04118,decoy
DEC_04119,decoy
DEC_04120,decoy
DEC_04121,decoy
DEC_04122,decoy
DEC_04123,decoy
DEC_04124,decoy
DEC_04125,decoy
DEC_04126,decoy
DEC_04127,decoy
DEC_04128,decoy
DEC_04129,decoy
DEC_04130,decoy
DEC_04131,decoy
DEC_04132,decoy
DEC_04133,decoy
DEC_04134,decoy
DEC_04135,decoy
DEC_04136,decoy
DEC_04137,decoy
DEC_04138,decoy
DEC_04139,decoy
DEC_04140,decoy
DEC_04141,decoy
DEC_04142,decoy
DEC_04143,decoy
DEC_04144,decoy
DEC_04145,decoy
DEC_04146,decoy
DEC_04147,decoy
DEC_04148,decoy
DEC_04149,decoy
DEC_04150,decoy
DEC_04151,decoy
DEC_04152,decoy
DEC_04153,decoy
DEC_04154,decoy
DEC_04155,decoy
DEC_04156,decoy
DEC_04157,decoy
DEC_04158,decoy
DEC_04159,decoy
DEC_04160,decoy
DEC_04161,decoy
DEC_04162,decoy
DEC_04163,decoy
DEC_04164,decoy
DEC_04165,decoy
DEC_04166,decoy
DEC_04167,decoy
DEC_04168,decoy
DEC_04169,decoy
DEC_04170,decoy
DEC_04171,decoy
DEC_04172,decoy
DEC_04173,decoy
DEC_04174,decoy
DEC_04175,decoy
DEC_04176,decoy
DEC_04177,decoy
DEC_04178,decoy
DEC_04179,decoy
DEC_04180,decoy
DEC_04181,decoy
DEC_04182,decoy
DEC_04183,decoy
DEC_04184,decoy
DEC_04185,decoy
DEC_04186,decoy
DEC_04187,decoy
DEC_04188,decoy
DEC_04189,decoy
DEC_04190,decoy
DEC_04191,decoy
DEC_04192,decoy
DEC_04193,decoy
DEC_04194,decoy
DEC_04195,decoy
DEC_04196,decoy
DEC_04197,decoy
DEC_04198,decoy
DEC_04199,decoy
DEC_04200,decoy
DEC_04201,decoy
DEC_04202,decoy
DEC_04203,decoy
DEC_04204,decoy
DEC_04205,decoy
DEC_04206,decoy
DEC_04207,decoy
DEC_04208,decoy
DEC_04209,decoy
DEC_04210,decoy
DEC_04211,decoy
DEC_04212,decoy
DEC_04213,decoy
DEC_04214,decoy
DEC_04215,decoy
DEC_04216,decoy
DEC_04217,decoy
DEC_04218,decoy
DEC_04219,decoy
DEC_04220,decoy
DEC_04221,decoy
DEC_04222,decoy
DEC_04223,decoy
DEC_04224,decoy
DEC_04225,decoy
DEC_04226,decoy
DEC_04227,decoy
DEC_04228,decoy
DEC_04229,decoy
DEC_04230,decoy
DEC_04231,decoy
DEC_04232,decoy
DEC_04233,decoy
DEC_04234,decoy
DEC_04235,decoy
DEC_04236,decoy
DEC_04237,decoy
DEC_04238,decoy
DEC_04239,decoy
DEC_04240,decoy
DEC_04241,decoy
DEC_04242,decoy
DEC_04243,decoy
DEC_04244,decoy
DEC_04245,decoy
DEC_04246,decoy
